ID,year,Gender,approv_in_adv,loan_type,loan_purpose,open_credit,business_or_commercial,loan_amount,rate_of_interest,term,lump_sum_payment,property_value,construction_type,occupancy_type,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Status
43527,2019,Sex Not Available,nopre,type1,p2,nopc,nob/c,146500,4.5,360.0,not_lpsm,328000.0,sb,pr,1U,2100.0,CRIF,530.0,CIB,45-54,to_inst,south,1
43528,2019,Joint,pre,type2,p1,nopc,b/c,476500,3.75,360.0,not_lpsm,498000.0,sb,pr,1U,6180.0,CIB,645.0,EXP,45-54,not_inst,south,0
43529,2019,Joint,nopre,type1,p3,nopc,nob/c,506500,5.25,360.0,not_lpsm,678000.0,sb,ir,1U,14580.0,EXP,778.0,EXP,45-54,to_inst,south,1
43530,2019,Male,nopre,type1,p4,nopc,nob/c,616500,,360.0,not_lpsm,,sb,pr,1U,7200.0,EQUI,796.0,EXP,25-34,to_inst,North,1
43531,2019,Male,nopre,type1,p1,nopc,nob/c,396500,,360.0,not_lpsm,,sb,pr,1U,9840.0,EQUI,840.0,EXP,25-34,to_inst,North,1
43532,2019,Female,pre,type1,p3,nopc,nob/c,206500,4.375,360.0,not_lpsm,358000.0,sb,pr,1U,3300.0,CIB,700.0,CIB,45-54,to_inst,North,0
43533,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,206500,3.99,360.0,not_lpsm,268000.0,sb,pr,1U,3360.0,CIB,700.0,CIB,25-34,to_inst,south,0
43534,2019,Sex Not Available,nopre,type2,p3,nopc,b/c,176500,4.5,360.0,not_lpsm,208000.0,sb,pr,1U,3780.0,CIB,641.0,CIB,35-44,to_inst,south,1
43535,2019,Male,nopre,type1,p3,nopc,nob/c,666500,5.875,360.0,not_lpsm,1078000.0,sb,pr,1U,13260.0,EXP,698.0,CIB,55-64,not_inst,North,0
43536,2019,Sex Not Available,pre,type1,p4,nopc,nob/c,586500,4.0,360.0,not_lpsm,618000.0,sb,pr,1U,7200.0,CRIF,588.0,CIB,25-34,not_inst,south,0
43537,2019,Joint,nopre,type1,p1,nopc,nob/c,686500,4.5,360.0,not_lpsm,908000.0,sb,pr,1U,8100.0,CIB,710.0,EXP,45-54,not_inst,North,0
43538,2019,Male,nopre,type1,p3,nopc,nob/c,316500,4.375,360.0,not_lpsm,418000.0,sb,pr,1U,4320.0,CIB,577.0,CIB,65-74,to_inst,North,1
43539,2019,Joint,nopre,type1,p4,nopc,nob/c,496500,3.375,180.0,not_lpsm,908000.0,sb,pr,1U,16500.0,CRIF,749.0,EXP,45-54,not_inst,North,1
43540,2019,Female,nopre,type1,p4,nopc,nob/c,366500,,360.0,not_lpsm,728000.0,sb,pr,1U,0.0,EXP,657.0,CIB,45-54,not_inst,North,0
43541,2019,Joint,pre,type1,p1,nopc,nob/c,456500,,360.0,not_lpsm,,sb,pr,1U,5820.0,EQUI,538.0,EXP,25-34,not_inst,central,1
43542,2019,Female,pre,type2,p4,nopc,b/c,276500,3.25,360.0,not_lpsm,418000.0,sb,pr,1U,,CRIF,681.0,CIB,55-64,not_inst,North,0
43543,2019,Male,nopre,type1,p4,nopc,nob/c,286500,3.75,240.0,lpsm,368000.0,sb,pr,1U,5700.0,EXP,711.0,CIB,25-34,to_inst,south,0
43544,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,236500,4.56,360.0,not_lpsm,308000.0,sb,pr,1U,3960.0,CRIF,846.0,EXP,>74,to_inst,south,1
43545,2019,Female,nopre,type1,p4,nopc,nob/c,196500,4.5,360.0,not_lpsm,248000.0,sb,pr,1U,4500.0,CIB,667.0,CIB,45-54,to_inst,central,0
43546,2019,Sex Not Available,nopre,type1,p2,nopc,nob/c,76500,4.875,360.0,not_lpsm,228000.0,sb,pr,1U,1320.0,CRIF,814.0,CIB,65-74,to_inst,south,1
43547,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,306500,,120.0,not_lpsm,,sb,pr,1U,13800.0,EQUI,844.0,EXP,35-44,not_inst,south,0
43548,2019,Female,nopre,type3,p3,nopc,nob/c,196500,,360.0,not_lpsm,228000.0,sb,pr,1U,4200.0,CIB,541.0,CIB,55-64,to_inst,south,1
43549,2019,Joint,nopre,type1,p3,nopc,nob/c,226500,3.99,360.0,not_lpsm,388000.0,sb,pr,1U,6120.0,CRIF,804.0,EXP,35-44,not_inst,North,0
43550,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,266500,4.125,180.0,not_lpsm,398000.0,sb,pr,1U,8640.0,EXP,524.0,CIB,45-54,to_inst,south,1
43551,2019,Male,nopre,type1,p3,nopc,nob/c,376500,3.375,360.0,not_lpsm,528000.0,sb,pr,2U,3240.0,EXP,595.0,CIB,25-34,not_inst,North,0
43552,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,166500,4.375,300.0,not_lpsm,298000.0,sb,pr,1U,2400.0,CRIF,500.0,CIB,65-74,to_inst,south,0
43553,2019,Sex Not Available,pre,type1,p4,nopc,nob/c,706500,3.99,360.0,not_lpsm,1008000.0,sb,pr,1U,6900.0,EXP,586.0,CIB,55-64,to_inst,south,1
43554,2019,Joint,nopre,type1,p3,nopc,nob/c,186500,3.875,360.0,not_lpsm,238000.0,sb,pr,1U,5280.0,CIB,811.0,EXP,35-44,to_inst,North,0
43555,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,576500,3.375,240.0,not_lpsm,828000.0,sb,pr,1U,13800.0,EXP,556.0,EXP,35-44,not_inst,south,1
43556,2019,Joint,pre,type1,p3,nopc,nob/c,176500,4.5,360.0,not_lpsm,238000.0,sb,ir,1U,6900.0,CIB,861.0,EXP,45-54,to_inst,North,1
43557,2019,Male,nopre,type2,p4,nopc,b/c,306500,3.25,360.0,not_lpsm,408000.0,sb,pr,1U,,CRIF,753.0,CIB,55-64,to_inst,North,0
43558,2019,Male,nopre,type1,p3,nopc,nob/c,326500,3.99,180.0,not_lpsm,458000.0,sb,sr,1U,5640.0,CRIF,846.0,CIB,45-54,to_inst,North,1
43559,2019,Joint,pre,type1,p1,nopc,nob/c,406500,3.75,360.0,not_lpsm,478000.0,sb,pr,1U,7560.0,CRIF,848.0,EXP,35-44,to_inst,North,1
43560,2019,Joint,nopre,type1,p4,nopc,nob/c,376500,3.75,360.0,not_lpsm,418000.0,sb,pr,1U,12900.0,CIB,638.0,EXP,25-34,not_inst,south,0
43561,2019,Female,nopre,type1,p4,nopc,nob/c,286500,3.5,300.0,not_lpsm,378000.0,sb,pr,1U,7320.0,CIB,776.0,CIB,35-44,to_inst,North,0
43562,2019,Female,nopre,type1,p3,nopc,nob/c,86500,4.5,360.0,not_lpsm,128000.0,sb,pr,1U,2340.0,CIB,817.0,CIB,55-64,to_inst,central,0
43563,2019,Joint,nopre,type3,p3,nopc,nob/c,96500,4.5,360.0,not_lpsm,118000.0,sb,pr,1U,3720.0,CIB,811.0,EXP,55-64,to_inst,North,1
43564,2019,Sex Not Available,pre,type1,p1,nopc,nob/c,376500,4.99,360.0,not_lpsm,388000.0,sb,pr,1U,12540.0,CRIF,862.0,CIB,<25,to_inst,south,0
43565,2019,Female,nopre,type1,p3,nopc,nob/c,246500,,336.0,not_lpsm,,sb,pr,1U,4980.0,EQUI,824.0,EXP,45-54,to_inst,south,0
43566,2019,Male,nopre,type1,p3,nopc,nob/c,236500,4.375,360.0,not_lpsm,408000.0,sb,pr,1U,2700.0,EXP,563.0,CIB,45-54,to_inst,south,0
43567,2019,Joint,nopre,type1,p4,nopc,nob/c,376500,,180.0,not_lpsm,,sb,pr,1U,15300.0,EQUI,574.0,EXP,45-54,to_inst,North,1
43568,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,356500,3.375,324.0,not_lpsm,388000.0,sb,pr,1U,6780.0,CIB,849.0,EXP,>74,to_inst,south,1
43569,2019,Joint,nopre,type1,p4,nopc,nob/c,396500,3.5,360.0,not_lpsm,578000.0,sb,pr,1U,9600.0,CRIF,722.0,EXP,45-54,to_inst,central,0
43570,2019,Male,nopre,type1,p4,nopc,nob/c,356500,,360.0,not_lpsm,,sb,pr,1U,3360.0,EQUI,811.0,EXP,35-44,not_inst,North,0
43571,2019,Male,nopre,type1,p3,nopc,nob/c,176500,5.25,360.0,not_lpsm,238000.0,sb,ir,1U,8820.0,CIB,868.0,CIB,35-44,not_inst,North,1
43572,2019,Male,nopre,type3,p4,nopc,nob/c,106500,3.0,300.0,not_lpsm,128000.0,sb,pr,1U,,CRIF,656.0,CIB,55-64,to_inst,south,0
43573,2019,Female,nopre,type1,p3,nopc,nob/c,136500,4.75,360.0,not_lpsm,158000.0,sb,pr,1U,1860.0,EXP,507.0,CIB,65-74,to_inst,North,0
43574,2019,Joint,nopre,type1,p4,nopc,nob/c,476500,4.375,360.0,not_lpsm,588000.0,sb,pr,1U,8400.0,CIB,748.0,EXP,35-44,not_inst,south,0
43575,2019,Joint,nopre,type1,p4,nopc,nob/c,246500,3.69,360.0,not_lpsm,328000.0,sb,pr,1U,7740.0,CRIF,526.0,EXP,35-44,not_inst,North,0
43576,2019,Female,nopre,type1,p3,nopc,nob/c,296500,3.99,360.0,not_lpsm,478000.0,sb,pr,1U,3000.0,CIB,882.0,CIB,35-44,not_inst,North,1
43577,2019,Joint,nopre,type1,p1,nopc,nob/c,306500,3.875,360.0,not_lpsm,698000.0,sb,pr,1U,6000.0,EXP,673.0,EXP,35-44,not_inst,North,0
43578,2019,Male,nopre,type1,p4,nopc,nob/c,476500,3.625,360.0,not_lpsm,638000.0,sb,pr,1U,6000.0,EXP,532.0,CIB,35-44,not_inst,south,0
43579,2019,Female,nopre,type1,p3,nopc,nob/c,116500,3.99,360.0,not_lpsm,328000.0,sb,pr,1U,2700.0,EXP,863.0,CIB,45-54,not_inst,North,0
43580,2019,Female,nopre,type1,p4,nopc,nob/c,576500,3.875,360.0,not_lpsm,768000.0,sb,pr,1U,6660.0,EXP,562.0,CIB,35-44,not_inst,North,1
43581,2019,Male,nopre,type1,p4,nopc,nob/c,336500,3.875,360.0,not_lpsm,598000.0,sb,pr,1U,3600.0,EXP,877.0,EXP,25-34,not_inst,south,1
43582,2019,Male,nopre,type1,p1,nopc,nob/c,406500,4.75,360.0,not_lpsm,518000.0,sb,pr,1U,4080.0,CIB,691.0,CIB,55-64,to_inst,North,0
43583,2019,Male,pre,type1,p3,nopc,nob/c,176500,4.5,240.0,not_lpsm,338000.0,sb,pr,1U,4260.0,CRIF,737.0,EXP,45-54,to_inst,south,1
43584,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,176500,3.625,240.0,not_lpsm,198000.0,sb,pr,1U,6120.0,CRIF,529.0,EXP,55-64,to_inst,south,0
43585,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,356500,,360.0,not_lpsm,578000.0,sb,pr,1U,4680.0,CRIF,810.0,CIB,45-54,to_inst,south,1
43586,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,416500,3.75,360.0,not_lpsm,538000.0,sb,pr,1U,5220.0,CRIF,625.0,EXP,45-54,to_inst,south,0
43587,2019,Female,nopre,type3,p4,nopc,nob/c,106500,3.75,360.0,not_lpsm,188000.0,sb,pr,1U,,EXP,654.0,CIB,>74,to_inst,North,1
43588,2019,Joint,nopre,type1,p4,nopc,nob/c,636500,3.69,360.0,not_lpsm,1198000.0,sb,pr,1U,10860.0,CRIF,860.0,EXP,45-54,not_inst,south,0
43589,2019,Male,pre,type1,p3,nopc,nob/c,506500,4.875,360.0,not_lpsm,1158000.0,sb,ir,2U,41460.0,EXP,684.0,CIB,45-54,not_inst,North,0
43590,2019,Male,nopre,type1,p4,nopc,nob/c,456500,,360.0,not_lpsm,718000.0,sb,pr,1U,5400.0,CRIF,769.0,CIB,35-44,not_inst,south,1
43591,2019,Female,nopre,type1,p4,nopc,nob/c,376500,3.875,360.0,not_lpsm,648000.0,sb,pr,1U,4260.0,EXP,842.0,CIB,65-74,not_inst,south,1
43592,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,206500,3.5,360.0,not_lpsm,468000.0,sb,pr,1U,2880.0,EXP,761.0,EXP,45-54,to_inst,south,1
43593,2019,Male,nopre,type1,p1,nopc,nob/c,266500,4.375,360.0,not_lpsm,278000.0,sb,pr,1U,4860.0,CIB,540.0,CIB,25-34,not_inst,North,1
43594,2019,Female,nopre,type1,p1,nopc,nob/c,116500,4.75,360.0,not_lpsm,128000.0,sb,pr,1U,2040.0,EXP,623.0,CIB,35-44,to_inst,North,1
43595,2019,Female,pre,type2,p4,nopc,b/c,216500,3.99,360.0,not_lpsm,218000.0,sb,pr,1U,,CRIF,562.0,CIB,35-44,not_inst,North,1
43596,2019,Male,nopre,type1,p1,nopc,nob/c,346500,3.75,360.0,not_lpsm,368000.0,sb,pr,1U,5040.0,CIB,770.0,CIB,35-44,to_inst,North,0
43597,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,326500,4.5,360.0,not_lpsm,558000.0,sb,pr,1U,5040.0,EXP,665.0,CIB,>74,to_inst,south,1
43598,2019,Joint,nopre,type1,p4,nopc,nob/c,376500,4.0,360.0,not_lpsm,478000.0,sb,pr,1U,6780.0,CRIF,846.0,EXP,35-44,not_inst,south,0
43599,2019,Joint,nopre,type3,p3,nopc,nob/c,186500,4.5,360.0,not_lpsm,238000.0,sb,pr,1U,2700.0,EXP,848.0,CIB,65-74,to_inst,south,1
43600,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,176500,4.75,360.0,not_lpsm,238000.0,sb,pr,1U,4380.0,EXP,702.0,CIB,45-54,to_inst,south,0
43601,2019,Female,nopre,type1,p3,nopc,nob/c,156500,4.25,360.0,not_lpsm,338000.0,sb,pr,1U,1800.0,CIB,867.0,CIB,>74,to_inst,south,1
43602,2019,Joint,nopre,type1,p1,nopc,nob/c,456500,,360.0,not_lpsm,578000.0,sb,ir,1U,5340.0,EXP,715.0,EXP,35-44,not_inst,south,0
43603,2019,Female,nopre,type1,p4,nopc,nob/c,356500,3.99,360.0,not_lpsm,448000.0,sb,pr,1U,7320.0,CRIF,747.0,EXP,35-44,to_inst,North,0
43604,2019,Male,nopre,type3,p1,nopc,nob/c,386500,3.125,360.0,not_lpsm,378000.0,sb,pr,1U,4380.0,CIB,742.0,CIB,35-44,not_inst,North,1
43605,2019,Sex Not Available,pre,type1,p1,nopc,nob/c,206500,4.5,360.0,not_lpsm,218000.0,sb,pr,1U,3540.0,CRIF,597.0,CIB,25-34,to_inst,south,0
43606,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,206500,3.99,360.0,not_lpsm,348000.0,sb,pr,1U,12300.0,CRIF,720.0,CIB,45-54,to_inst,south,1
43607,2019,Male,nopre,type1,p4,nopc,nob/c,376500,4.25,360.0,not_lpsm,418000.0,sb,pr,1U,5100.0,CIB,799.0,CIB,25-34,not_inst,south,0
43608,2019,Sex Not Available,pre,type3,p3,nopc,nob/c,586500,,360.0,not_lpsm,1208000.0,sb,pr,1U,6000.0,EXP,643.0,EXP,65-74,to_inst,south,1
43609,2019,Male,pre,type1,p1,nopc,nob/c,66500,4.5,360.0,not_lpsm,88000.0,sb,pr,1U,2400.0,CRIF,600.0,CIB,<25,to_inst,North,0
43610,2019,Male,nopre,type1,p3,nopc,nob/c,316500,3.99,240.0,not_lpsm,448000.0,sb,pr,1U,5700.0,EXP,709.0,CIB,45-54,to_inst,North,0
43611,2019,Sex Not Available,,type1,p1,nopc,nob/c,106500,,360.0,not_lpsm,,sb,ir,1U,4440.0,EQUI,797.0,EXP,>74,to_inst,south,0
43612,2019,Sex Not Available,pre,type3,p4,nopc,nob/c,196500,,360.0,not_lpsm,198000.0,sb,pr,1U,,EXP,564.0,CIB,35-44,to_inst,south,0
43613,2019,Female,nopre,type1,p3,opc,nob/c,106500,5.0,360.0,not_lpsm,1308000.0,sb,pr,1U,6780.0,CRIF,674.0,CIB,55-64,to_inst,North,1
43614,2019,Male,nopre,type1,p4,nopc,nob/c,396500,3.625,360.0,not_lpsm,628000.0,sb,pr,1U,4500.0,CRIF,542.0,CIB,55-64,not_inst,North,0
43615,2019,Joint,nopre,type2,p3,nopc,b/c,246500,4.75,360.0,not_lpsm,308000.0,sb,pr,1U,2580.0,CRIF,501.0,EXP,65-74,to_inst,North,1
43616,2019,Male,nopre,type1,p3,nopc,nob/c,296500,3.875,360.0,not_lpsm,748000.0,sb,pr,1U,9000.0,CRIF,611.0,CIB,45-54,to_inst,south,1
43617,2019,Joint,nopre,type1,p4,nopc,nob/c,616500,,360.0,not_lpsm,738000.0,sb,pr,1U,7860.0,CRIF,785.0,EXP,25-34,to_inst,North,0
43618,2019,Male,nopre,type1,p3,nopc,nob/c,256500,4.375,360.0,not_lpsm,328000.0,sb,pr,1U,5400.0,EXP,762.0,CIB,35-44,to_inst,North,1
43619,2019,Female,nopre,type1,p1,nopc,nob/c,326500,,348.0,not_lpsm,,sb,pr,1U,3780.0,EQUI,719.0,EXP,>74,to_inst,North,0
43620,2019,Male,pre,type1,p1,nopc,nob/c,326500,,360.0,not_lpsm,338000.0,sb,pr,1U,6240.0,EXP,777.0,CIB,35-44,not_inst,North,1
43621,2019,Joint,nopre,type1,p3,nopc,nob/c,486500,3.99,360.0,not_lpsm,708000.0,sb,pr,1U,13140.0,CIB,767.0,EXP,35-44,not_inst,central,0
43622,2019,Sex Not Available,pre,type1,p2,opc,nob/c,256500,6.24,360.0,not_lpsm,748000.0,sb,pr,1U,9360.0,CIB,695.0,EXP,>74,to_inst,south,1
43623,2019,Joint,nopre,type1,p3,nopc,nob/c,216500,3.5,360.0,not_lpsm,608000.0,sb,pr,1U,10200.0,CRIF,579.0,EXP,>74,not_inst,south,0
43624,2019,Female,pre,type2,p4,nopc,b/c,136500,,360.0,not_lpsm,148000.0,sb,pr,1U,7260.0,CIB,744.0,EXP,45-54,to_inst,central,1
43625,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,526500,3.99,360.0,not_lpsm,658000.0,sb,pr,1U,6720.0,CRIF,757.0,CIB,35-44,to_inst,south,0
43626,2019,Joint,pre,type1,p1,nopc,nob/c,416500,3.875,360.0,not_lpsm,468000.0,sb,pr,1U,6300.0,CIB,709.0,EXP,25-34,to_inst,North,1
43627,2019,Joint,nopre,type1,p3,nopc,nob/c,356500,3.5,360.0,not_lpsm,1578000.0,sb,pr,1U,5100.0,CIB,677.0,EXP,55-64,not_inst,North,0
43628,2019,Male,nopre,type1,p3,nopc,nob/c,186500,4.75,360.0,not_lpsm,308000.0,sb,pr,1U,3480.0,CRIF,724.0,CIB,55-64,to_inst,North,0
43629,2019,Female,pre,type1,p3,nopc,nob/c,426500,4.99,360.0,not_lpsm,568000.0,sb,pr,1U,7020.0,CIB,733.0,CIB,55-64,to_inst,North,1
43630,2019,Sex Not Available,nopre,type3,p1,nopc,nob/c,366500,4.5,360.0,not_lpsm,368000.0,sb,pr,1U,5520.0,CRIF,611.0,CIB,25-34,not_inst,south,1
43631,2019,Joint,pre,type1,p1,nopc,nob/c,456500,,360.0,not_lpsm,,sb,pr,1U,10080.0,EQUI,532.0,EXP,55-64,to_inst,North,1
43632,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,446500,4.375,360.0,not_lpsm,768000.0,sb,pr,1U,14280.0,EXP,855.0,CIB,55-64,not_inst,south,0
43633,2019,Joint,pre,type1,p1,nopc,nob/c,606500,,360.0,not_lpsm,638000.0,sb,pr,1U,7860.0,CIB,596.0,EXP,35-44,not_inst,North,1
43634,2019,Male,nopre,type1,p4,nopc,nob/c,456500,3.375,360.0,not_lpsm,978000.0,sb,pr,1U,9420.0,EXP,698.0,CIB,45-54,not_inst,south,1
43635,2019,Sex Not Available,pre,type3,p3,nopc,nob/c,256500,3.5,360.0,not_lpsm,388000.0,sb,pr,1U,3720.0,CRIF,873.0,CIB,65-74,to_inst,south,0
43636,2019,Male,nopre,type1,p3,nopc,nob/c,1196500,,360.0,not_lpsm,1128000.0,sb,pr,1U,17640.0,CRIF,581.0,CIB,25-34,to_inst,south,1
43637,2019,Male,nopre,type1,p4,nopc,nob/c,386500,3.99,324.0,not_lpsm,488000.0,sb,pr,1U,5700.0,CRIF,570.0,CIB,65-74,to_inst,south,0
43638,2019,Female,nopre,type1,p3,nopc,nob/c,96500,3.99,360.0,not_lpsm,208000.0,sb,pr,1U,2760.0,CIB,775.0,CIB,>74,to_inst,North,0
43639,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,316500,3.625,360.0,not_lpsm,458000.0,sb,pr,1U,3180.0,EXP,696.0,CIB,35-44,to_inst,south,1
43640,2019,Male,nopre,type1,p3,nopc,nob/c,96500,,360.0,lpsm,88000.0,sb,pr,1U,1800.0,CIB,823.0,CIB,45-54,to_inst,south,0
43641,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,326500,3.625,336.0,not_lpsm,438000.0,sb,pr,1U,10620.0,CIB,707.0,EXP,35-44,not_inst,south,1
43642,2019,Female,pre,type1,p1,nopc,nob/c,156500,5.25,360.0,not_lpsm,208000.0,sb,ir,1U,6840.0,EXP,607.0,CIB,45-54,to_inst,south,1
43643,2019,Male,nopre,type1,p4,nopc,nob/c,136500,3.75,180.0,not_lpsm,308000.0,sb,pr,1U,3240.0,EXP,799.0,CIB,55-64,to_inst,south,0
43644,2019,Joint,nopre,type1,p1,nopc,nob/c,386500,,360.0,not_lpsm,448000.0,sb,pr,1U,8340.0,CIB,681.0,EXP,25-34,to_inst,North,0
43645,2019,Male,nopre,type1,p3,nopc,nob/c,166500,5.25,360.0,not_lpsm,208000.0,sb,pr,1U,4740.0,CIB,762.0,CIB,25-34,to_inst,south,1
43646,2019,Male,nopre,type3,p1,nopc,nob/c,326500,,360.0,not_lpsm,,sb,pr,1U,4380.0,EQUI,576.0,EXP,35-44,to_inst,south,0
43647,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,266500,,360.0,not_lpsm,378000.0,sb,pr,1U,1980.0,CIB,823.0,CIB,55-64,to_inst,south,0
43648,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,296500,2.875,180.0,not_lpsm,508000.0,sb,pr,1U,5100.0,EXP,589.0,CIB,35-44,to_inst,south,0
43649,2019,Joint,nopre,type1,p3,nopc,nob/c,296500,4.99,360.0,not_lpsm,378000.0,sb,pr,1U,4260.0,EXP,604.0,EXP,35-44,not_inst,south,1
43650,2019,Male,nopre,type1,p4,nopc,nob/c,176500,,180.0,not_lpsm,,sb,pr,1U,4200.0,EQUI,736.0,EXP,45-54,not_inst,North,0
43651,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,396500,,240.0,not_lpsm,658000.0,sb,ir,4U,3960.0,EXP,893.0,CIB,35-44,not_inst,south,0
43652,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,676500,4.25,360.0,not_lpsm,888000.0,sb,pr,1U,8580.0,CRIF,710.0,EXP,65-74,to_inst,south,0
43653,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,136500,4.56,360.0,not_lpsm,138000.0,sb,pr,1U,10560.0,CIB,718.0,CIB,55-64,to_inst,south,0
43654,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,56500,,180.0,not_lpsm,88000.0,sb,pr,1U,1140.0,CRIF,874.0,CIB,>74,to_inst,south,1
43655,2019,Male,pre,type1,p3,nopc,nob/c,426500,3.25,180.0,not_lpsm,568000.0,sb,pr,1U,15060.0,CIB,502.0,CIB,35-44,to_inst,south,1
43656,2019,Joint,nopre,type1,p4,nopc,nob/c,466500,4.375,360.0,not_lpsm,758000.0,sb,pr,1U,9600.0,CIB,628.0,EXP,35-44,not_inst,North,0
43657,2019,Male,pre,type1,p3,nopc,nob/c,306500,,360.0,not_lpsm,,sb,pr,1U,3180.0,EQUI,818.0,EXP,65-74,to_inst,North,1
43658,2019,Male,nopre,type1,p2,nopc,nob/c,106500,5.625,360.0,not_lpsm,178000.0,sb,ir,1U,5580.0,EXP,730.0,CIB,25-34,to_inst,central,1
43659,2019,Joint,nopre,type1,p3,nopc,nob/c,156500,4.625,360.0,not_lpsm,218000.0,sb,pr,1U,6120.0,EXP,651.0,EXP,25-34,not_inst,south,1
43660,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,456500,3.5,360.0,not_lpsm,768000.0,sb,pr,1U,4560.0,EXP,806.0,CIB,25-34,to_inst,south,1
43661,2019,Male,nopre,type1,p3,nopc,nob/c,256500,3.99,360.0,not_lpsm,388000.0,sb,pr,1U,3180.0,CRIF,840.0,CIB,>74,not_inst,North,0
43662,2019,Male,nopre,type3,p4,nopc,nob/c,486500,3.25,360.0,not_lpsm,588000.0,sb,pr,1U,,CIB,605.0,CIB,35-44,not_inst,North,0
43663,2019,Joint,nopre,type1,p1,nopc,nob/c,456500,4.25,360.0,not_lpsm,508000.0,sb,pr,1U,4800.0,CIB,761.0,EXP,45-54,not_inst,south,0
43664,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,276500,3.625,360.0,not_lpsm,348000.0,sb,pr,1U,10500.0,CRIF,788.0,EXP,45-54,to_inst,south,1
43665,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,166500,3.5,240.0,not_lpsm,288000.0,sb,pr,1U,7920.0,CRIF,705.0,EXP,45-54,to_inst,south,0
43666,2019,Male,nopre,type1,p3,nopc,nob/c,286500,4.375,360.0,not_lpsm,408000.0,sb,pr,1U,4980.0,CRIF,834.0,CIB,35-44,to_inst,North,0
43667,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,76500,,360.0,not_lpsm,,sb,pr,1U,2400.0,EQUI,567.0,EXP,55-64,to_inst,south,0
43668,2019,Joint,nopre,type3,p1,nopc,nob/c,496500,3.375,360.0,not_lpsm,498000.0,sb,pr,1U,9480.0,EXP,778.0,EXP,35-44,not_inst,North,1
43669,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,116500,3.625,240.0,not_lpsm,128000.0,sb,pr,1U,5460.0,CIB,717.0,CIB,55-64,to_inst,south,0
43670,2019,Female,pre,type1,p4,nopc,nob/c,156500,4.5,360.0,not_lpsm,508000.0,sb,pr,1U,2040.0,CIB,574.0,CIB,65-74,to_inst,North,1
43671,2019,Joint,nopre,type2,p1,nopc,b/c,276500,3.5,360.0,not_lpsm,278000.0,sb,pr,1U,2880.0,CRIF,614.0,EXP,55-64,not_inst,central,1
43672,2019,Joint,nopre,type1,p3,nopc,nob/c,336500,3.5,360.0,not_lpsm,488000.0,sb,pr,1U,2820.0,EXP,712.0,EXP,65-74,to_inst,North,1
43673,2019,Joint,nopre,type1,p4,nopc,nob/c,286500,,360.0,not_lpsm,298000.0,sb,pr,1U,6420.0,CRIF,539.0,EXP,25-34,to_inst,North,1
43674,2019,Joint,nopre,type3,p3,nopc,nob/c,316500,,300.0,not_lpsm,,sb,pr,1U,3000.0,EQUI,743.0,EXP,>74,to_inst,central,0
43675,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,606500,,360.0,not_lpsm,,sb,pr,1U,9360.0,EQUI,779.0,EXP,25-34,to_inst,south,0
43676,2019,Female,nopre,type1,p3,nopc,nob/c,116500,4.5,300.0,not_lpsm,218000.0,sb,pr,1U,1860.0,CRIF,719.0,CIB,65-74,to_inst,North,1
43677,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,206500,3.5,240.0,not_lpsm,258000.0,sb,pr,1U,5280.0,CRIF,894.0,EXP,35-44,to_inst,south,0
43678,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,376500,,360.0,lpsm,,sb,pr,1U,8280.0,EQUI,614.0,EXP,35-44,to_inst,south,1
43679,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,276500,4.25,360.0,not_lpsm,408000.0,sb,pr,1U,6360.0,CIB,626.0,CIB,55-64,to_inst,south,1
